Token ID,Token,Lemma,GSMS,Farsi Token,Farsi Lemma,POS FAR,BN Synset,Correct?,Synonyms?,BN Gloss,Token ID FAR,Annotator notes,Farsi Lemma - BN Synset,Farsi Lemma - BN Gloss,English Lemma - WN Synsets,English Lemma - WN Glosses,English Lemma - BN Synsets,English Lemma - BN Glosses
d004.s019.t002,follow-up,follow-up,N,بعدی,بعدی,ADJ,bn:00035627n,1,,An activity that continues something that has already begun or that repeats something that has already been done,d004.s019.t003,,,,,,,
d004.s019.t003,treatment,treatment,N,درمان,درمان,"NOUN,EZ",bn:00047235n,1,,Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury),d004.s019.t002,,,,,,,
d004.s019.t004,",",,X,،,،,PUNCT,n/a,,,n/a,d004.s019.t004,,,,,,,
d004.s019.t005,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s019.t006,animal,animal,J,حیوان,حیوان,NOUN,n/a,,,n/a,d004.s019.t006,,bn:01855007n;bn:00009390n;bn:03585222n;bn:01326485n;bn:00004222n,"Animal is the debut studio album by American singer and songwriter Kesha.	;A cruelly rapacious person	;Animal is a 2005 direct-to-video film starring Ving Rhames, Terrence Howard, Chazz Palminteri, and Jim Brown.	;The Animal is a 2001 American comedy film, starring Rob Schneider, Colleen Haskell, Michael Caton, and John C. McGinley.	;A living organism characterized by voluntary movement",,,,
d004.s019.t007,owner,owner,N,صاحب,صاحب,"NOUN,EZ",bn:00059954n,1,,A person who owns something,d004.s019.t005,,,,,,,
d004.s019.t008,can,,X,می‌تواند,توانست#توان,VERB,n/a,,,n/a,d004.s019.t007,,,,,,,
d004.s019.t009,administer,administer,V,بدهد,داد#ده,VERB,bn:00082365v,1,,Give or apply (medications),d004.s019.t012,,,,,,,
d004.s019.t010,the,,X,قرص‌ها,قرص,NOUN,n/a,,,n/a,d004.s019.t008,,,,,,,
d004.s019.t011,tablets,tablet,N,قرص‌ها,قرص,NOUN,bn:00052222n,1,,A dose of medicine in the form of a small pellet,d004.s019.t008,,,,,,,
d004.s019.t012,to,,X,به,به,ADP,n/a,,,n/a,d004.s019.t010,,,,,,,
d004.s019.t013,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s019.t014,dog,dog,N,سگ,سگ,NOUN,bn:00015267n,1,,A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,d004.s019.t011,,,,,,,
d004.s019.t015,.,,X,.,.,PUNCT,n/a,,,n/a,d004.s019.t013,,,,,,,
d004.s020.t001,Also,also,R,همچنین,همچنین,CCONJ,bn:00114246r,1,,In addition,d004.s020.t001,,,,,,,
d004.s020.t002,",",,X,،,،,PUNCT,n/a,,,n/a,d004.s020.t002,,,,,,,
d004.s020.t003,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s020.t004,treatment,treatment,N,درمان,درمان,"NOUN,EZ",bn:00047235n,1,,Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury),d004.s020.t003,,,,,,,
d004.s020.t005,of,,X,,,,n/a,,,n/a,,,,,,,,
d004.s020.t006,vomiting,vomiting,N,استفراغ,استفراغ,NOUN,bn:00027565n,1,,The reflex act of ejecting the contents of the stomach through the mouth,d004.s020.t004,,,,,,,
d004.s020.t007,should,,X,باید,باید,VERB,n/a,,,n/a,d004.s020.t006,,,,,,,
d004.s020.t008,only,only,R,تنها,تنها,ADV,bn:00114234r,1,,Without any others being included or involved,d004.s020.t005,,,,,,,
d004.s020.t009,be,be,V,باشد,باشید#باش,VERB,n/a,,,n/a,d004.s020.t016,,,,,,,
d004.s020.t010,together,together,R,همراه,همراه,NOUN,n/a,,,n/a,d004.s020.t007,,,,,,,
d004.s020.t011,with,,X,با,با,ADP,n/a,,,n/a,d004.s020.t008,,,,,,,
d004.s020.t012,other,other,J,سایر,سایر,"NOUN,EZ",bn:00108011a,1,,Not the same one or ones already mentioned or implied- the White Queen,d004.s020.t009,,,,,,,
d004.s020.t013,supportive,supportive,J,حمایتی,حمایت,ADJ,bn:00111492a,1,,Furnishing support or assistance,d004.s020.t011,,,,,,,
d004.s020.t014,measure,measure,N,اقدامات,اقدامات,"NOUN,EZ",bn:00054018n,1,,Any maneuver made as part of progress toward a goal,d004.s020.t010,,,,,,,
d004.s020.t015,or,,X,یا,یا,CCONJ,n/a,,,n/a,d004.s020.t012,,,,,,,
d004.s020.t016,other,other,J,سایر,سایر,"NOUN,EZ",bn:00108011a,1,,Not the same one or ones already mentioned or implied- the White Queen,d004.s020.t013,,,,,,,
d004.s020.t017,veterinary,veterinary,J,دامپزشکی,دامپزشکی,NOUN,bn:00113583a,1,,Of or relating to veterinarians or veterinary medicine,d004.s020.t015,,,,,,,
d004.s020.t018,therapy,therapy,N,درمان‌های,درمان,"NOUN,EZ",bn:00076843n,1,,(medicine) the act of caring for someone (as by medication or remedial training etc.),d004.s020.t014,,,,,,,
d004.s020.t019,while,,X,حال,حال,NOUN,n/a,,,n/a,d004.s020.t020,,,,,,,
d004.s020.t020,addressing,address,V,و➕رسیدگی,و➕رسیدگی,CCONJ➕NOUN,bn:00082336v,0,,"Address or apply oneself to something, direct one's efforts towards something, such as a question",d004.s020.t017➕d004.s020.t025,,,,wn:00897564v; wn:00989201v; wn:00990812v; wn:01150981v; wn:01160899v; wn:02601456v; wn:02249018v; wn:01033527v; wn:00990655v; wn:00464687v,"speak to; give a speech to; put an address on (an envelope); direct a question at someone; address or apply oneself to something, direct one's efforts towards something, such as a question; greet, as with a prescribed form, title, or name; access or locate by address; act on verbally or in some form of artistic expression; speak to someone; adjust and aim (a golf ball) at in preparation of hitting",,
d004.s020.t021,the,,X,به,به,ADP,n/a,,,n/a,d004.s020.t021,,,,,,,
d004.s020.t022,underlying,underlie,V,زمینه‌ای,زمینه,NOUN,bn:00095360v,1,,Be or form the base for,d004.s020.t023,I think the pos for english is wrong if the english word is a verb they dont match,,,,,,
d004.s020.t023,causes,cause,N,علل,علل,"NOUN,EZ",bn:00016850n,1,,Events that provide the generative force that is the origin of something,d004.s020.t022,,,,,,,
d004.s020.t024,of,,X,,,,n/a,,,n/a,,,,,,,,
d004.s020.t025,the,,X,استفراغ,استفراغ,NOUN,n/a,,,n/a,d004.s020.t024,,,,,,,
d004.s020.t026,vomiting,vomiting,N,استفراغ,استفراغ,NOUN,bn:00027565n,1,,The reflex act of ejecting the contents of the stomach through the mouth,d004.s020.t024,,,,,,,
d004.s020.t027,.,,X,.,.,PUNCT,n/a,,,n/a,d004.s020.t027,,,,,,,
d004.s021.t001,What,,X,چیست,چیست,VERB,n/a,,,n/a,d004.s021.t005,,,,,,,
d004.s021.t002,is,be,V,,,,n/a,,,n/a,,,,,,,,
d004.s021.t003,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s021.t004,risk,risk,N,خطر,خطر,"NOUN,EZ",bn:00030747n,1,,A source of danger; a possibility of incurring loss or misfortune,d004.s021.t001,,,,,,,
d004.s021.t005,associated,associate,V,مرتبط,مرتبط,ADJ,bn:00082868v,0,,Make a logical or causal connection,d004.s021.t002,noun form of verb,bn:00027330n;bn:00022855n;bn:00022858n;bn:00020378n;bn:00100499a,A correlation in which large values of one variable are associated with large values of the other and small with small; the correlation coefficient is between 0 and +1	;Either of two or more related or complementary variables	;A matrix giving the correlations between all pairs of data sets	;A statistic representing how closely two variables co-vary; it can vary from -1 (perfect negative correlation) through 0 (no correlation) to +1 (perfect positive correlation)	;Mutually related,wn:00713167v; wn:02589245v; wn:02470175v,make a logical or causal connection; keep company with; hang out with; bring or come into association or action,,
d004.s021.t006,with,,X,با,با,ADP,n/a,,,n/a,d004.s021.t003,,,,,,,
d004.s021.t007,Cerenia,cerenia,N,سرنیا,سرنیا,NOUN,bn:00923812n,1,,"Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.",d004.s021.t004,transliteration,,,,,,
d004.s021.t008,?,,X,؟,؟,PUNCT,n/a,,,n/a,d004.s021.t006,,,,,,,
d004.s022.t001,Cerenia,cerenia,N,سرنیا,سرنیا,NOUN,bn:00923812n,1,,"Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.",d004.s022.t001,transliteration,,,,,,
d004.s022.t002,was,be,V,می‌شد,شد#شو,VERB,n/a,,,n/a,d004.s022.t035,,,,,,,
d004.s022.t003,generally,generally,R,کلی,کلی,ADJ,bn:00114634r,1,,Usually; as a rule,d004.s022.t004,,,,,,,
d004.s022.t004,well,well,R,خوبی,خوبی,NOUN,bn:00115530r,1,,(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well'),d004.s022.t033,,,,,,,
d004.s022.t005,tolerated,tolerate,V,,,,bn:00095008v,,,Have a tolerance for a poison or strong drug or pathogen or environmental condition,,,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,,,,
d004.s022.t006,when,,X,که,که,SCONJ,n/a,,,n/a,d004.s022.t006,,,,,,,
d004.s022.t007,administered,administer,V,تجویز➕می‌شد,تجویز➕شد#شو,NOUN➕VERB,bn:00082365v,1,,Give or apply (medications),d004.s022.t029➕d004.s022.t030,,,,,,,
d004.s022.t008,daily,daily,R,روزانه,روزانه,ADV,bn:00114917r,1,,Every day; without missing a day,d004.s022.t007,,,,,,,
d004.s022.t009,at,,X,در,در,ADP,n/a,,,n/a,d004.s022.t008,,,,,,,
d004.s022.t010,dosages,dosage,N,دوزهای,دوز,"NOUN,EZ",bn:00028320n,1,,A measured portion of medicine taken at any one time,d004.s022.t009,,,,,,,
d004.s022.t011,up,up,R,حداکثر,حداکثر,ADV,n/a,,,n/a,d004.s022.t010,,,,,,,
d004.s022.t012,to,,X,,,,n/a,,,n/a,,,,,,,,
d004.s022.t013,5,,X,۵,۵,NUM,n/a,,,n/a,d004.s022.t011,,,,,,,
d004.s022.t014,times,time,N,برابر,برابر,"ADP,EZ",bn:00019848n,1,,An instance or single occasion for some event,d004.s022.t012,,,,,,,
d004.s022.t015,the,,X,توصیه‌شده,توصیه‌شده,ADJ,n/a,,,n/a,d004.s022.t014,,,,,,,
d004.s022.t016,recommended,recommend,V,توصیه‌شده,توصیه‌شده,ADJ,bn:00082418v,1,,Push for something,d004.s022.t014,,,,,,,
d004.s022.t017,doses,dose,N,دوز,دوز,"NOUN,EZ",bn:00028320n,1,,A measured portion of medicine taken at any one time,d004.s022.t013,,,,,,,
d004.s022.t018,for,,X,برای,برای,"ADP,EZ",n/a,,,n/a,d004.s022.t015,,,,,,,
d004.s022.t019,an,,X,,,,n/a,,,n/a,,,,,,,,
d004.s022.t020,extended,extended,J,طولانی,طولانی,ADJ,bn:00101795a,1,,Relatively long in duration; tediously protracted,d004.s022.t018,,,,,,,
d004.s022.t021,period,period,N,مدت,مدت,"NOUN,EZ",bn:00061605n,1,,An amount of time,d004.s022.t016,,,,,,,
d004.s022.t022,of,,X,,,,n/a,,,n/a,,,,,,,,
d004.s022.t023,time,time,N,زمان,زمان,"NOUN,EZ",bn:00077267n,1,,A period of time considered as a resource under your control and sufficient to accomplish something,d004.s022.t017,,,,,,,
d004.s022.t024,(,,X,(,(,PUNCT,n/a,,,n/a,d004.s022.t019,,,,,,,
d004.s022.t025,up,up,R,,,,n/a,,,n/a,,,,,,,,
d004.s022.t026,to,,X,تا,تا,ADP,n/a,,,n/a,d004.s022.t020,,,,,,,
d004.s022.t027,3,,X,۳,۳,NUM,n/a,,,n/a,d004.s022.t021,,,,,,,
d004.s022.t028,times,time,N,برابر,برابر,"ADP,EZ",bn:00019848n,1,,An instance or single occasion for some event,d004.s022.t022,,,,,,,
d004.s022.t029,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s022.t030,recommended,recommended,J,توصیه‌شده,توصیه‌شده,"ADJ,EZ",n/a,,,n/a,d004.s022.t026,,,,,,,
d004.s022.t031,maximum,maximum,J,حداکثر,حداکثر,"DET,EZ",bn:00106517a,1,,The greatest or most complete or best possible,d004.s022.t023,,,,,,,
d004.s022.t032,duration,duration,N,مدت➕زمان,مدت➕زمان,"NOUN,EZ➕NOUN,EZ",bn:00022191n,1,,The period of time during which something continues,d004.s022.t024➕d004.s022.t025,,,,,,,
d004.s022.t033,of,,X,,,,n/a,,,n/a,,,,,,,,
d004.s022.t034,treatment,treatment,N,درمان,درمان,NOUN,bn:00047235n,1,,Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury),d004.s022.t027,,,,,,,
d004.s022.t035,),,X,),),PUNCT,n/a,,,n/a,d004.s022.t028,,,,,,,
d004.s022.t036,.,,X,.,.,PUNCT,n/a,,,n/a,d004.s022.t036,,,,,,,
d004.s023.t001,What,,X,چه,چه,SCONJ,n/a,,,n/a,d004.s023.t012,,,,,,,
d004.s023.t002,are,be,V,است,است,VERB,n/a,,,n/a,d004.s023.t015,,,,,,,
d004.s023.t003,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s023.t004,precautions,precaution,N,احتیاط‌هایی,احتیاط,NOUN,bn:00042049n,1,,A precautionary measure warding off impending danger or damage or injury etc.,d004.s023.t013,,,,,,,
d004.s023.t005,for,,X,برای,برای,"ADP,EZ",n/a,,,n/a,d004.s023.t001,,,,,,,
d004.s023.t006,the,,X,می‌گیرد,گرفت#گیر,VERB,n/a,,,n/a,d004.s023.t011,,,,,,,
d004.s023.t007,person,person,N,فردی,فردی,NOUN,bn:00046516n,1,,A human being,d004.s023.t002,persian words means 'a person',,,,,,
d004.s023.t008,who,,X,که,که,SCONJ,n/a,,,n/a,d004.s023.t003,,,,,,,
d004.s023.t009,gives,give,V,می‌دهد,داد#ده,VERB,bn:00088826v,1,,Give (as medicine),d004.s023.t006,,,,,,,
d004.s023.t010,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s023.t011,medicine,medicine,N,دارو,دارو,NOUN,bn:00054128n,1,,(medicine) something that treats or prevents or alleviates the symptoms of disease,d004.s023.t004,,,,,,,
d004.s023.t012,or,,X,یا,یا,CCONJ,n/a,,,n/a,d004.s023.t007,,,,,,,
d004.s023.t013,comes,come,V,می‌گیرد,گرفت#گیر,VERB,n/a,,,n/a,d004.s023.t011,,,,,,,
d004.s023.t014,into,,X,,,,n/a,,,n/a,,,,,,,,
d004.s023.t015,contact,contact,N,تماس,تماس,NOUN,bn:00022113n,1,,The act of touching physically,d004.s023.t010,,,,,,,
d004.s023.t016,with,,X,با,با,ADP,n/a,,,n/a,d004.s023.t008,,,,,,,
d004.s023.t017,the,,X,,,,n/a,,,n/a,,,,,,,,
d004.s023.t018,animal,animal,N,حیوان,حیوان,NOUN,bn:00004222n,1,,A living organism characterized by voluntary movement,d004.s023.t009,,,,,,,
d004.s023.t019,?,,X,؟,؟,PUNCT,n/a,,,n/a,d004.s023.t016,,,,,,,
d004.s024.t001,Cerenia,cerenia,N,Cerenia,Cerenia,NOUN,bn:00923812n,1,,"Maropitant, used as maropitant citrate, is a neurokinin receptor antagonist, which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.",d004.s024.t001,,,,,,,
d004.s024.t002,does,do,V,نمی‌دهد,داد#ده,VERB,n/a,,,n/a,d004.s024.t008,,,,,,,
d004.s024.t003,not,not,R,نمی‌دهد,داد#ده,VERB,bn:00116360r,0,,Negation of a word or group of words,d004.s024.t008,,,,wn:00024073r,negation of a word or group of words,,
d004.s024.t004,represent,represent,V,نشان,نشان,NOUN,bn:00083187v,0,,Form or compose,d004.s024.t007,noun form of verb,bn:00046907n;bn:00025766n;bn:16133302n;bn:00819998n;bn:00005794n;bn:00019056n;bn:00007896n;bn:14388938n,"A badge worn to show official position	;An award for winning a championship or commemorating some other event	;The Mark is a 1961 film which tells the story of a convicted child molester, now out of prison, who is suspected in the molestation and beating of another child.	;A heraldic badge, an emblem, an impresa, or device, or personal device worn as a badge indicates allegiance to, or the property of, an individual or family.	;The official symbols of a family, state, etc.	;A mark left (usually on the skin) by the healing of injured tissue	;An emblem (a small piece of plastic or cloth or metal) that signifies your status (rank or membership or affiliation etc.)	;The Badge of Honour or Queen's Certificate and Badge of Honour is a civil award presented by the governments of British Overseas Territories.",wn:02699497v; wn:00836236v; wn:02541921v; wn:02541509v; wn:00988028v; wn:02723733v; wn:02620587v; wn:02581675v; wn:01686132v; wn:01719302v; wn:01711445v; wn:00987345v; wn:00825447v; wn:00772967v; wn:00380698v,"take the place of or be parallel or equivalent to; express indirectly by an image, form, or model; be a symbol; be representative or typical for; be a delegate or spokesperson for; represent somebody's interest or be a proxy or substitute for, as of politicians and office holders representing their constituents, or of a tenant representing other tenants in a housing dispute; serve as a means of expressing something; be characteristic of; form or compose; be the defense counsel for someone in a trial; create an image or likeness of; play a role or part; perform (a play), especially on a stage; describe or present, usually with respect to a particular quality; point out or draw attention to in protest or remonstrance; bring forward and present to the mind; to establish a mapping (of mathematical elements or sets)",,
d004.s024.t005,a,,X,را,را,ADP,n/a,,,n/a,d004.s024.t004,,,,,,,
d004.s024.t006,particular,particular,J,خاصی,خاصی,ADJ,bn:00102398a,0,,Surpassing what is common or usual or expected,d004.s024.t003,word match but I think the sense is wrong,,,wn:01104026s; wn:01104460s; wn:00488187s; wn:01853228s; wn:00984624s; wn:00311044s,unique or specific to a person or thing or category; separate and distinct from others of the same group or category; surpassing what is common or usual or expected; first and most important; exacting especially about details; providing specific details or circumstances,,
